2024.11.10 22:11:03 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:03 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:03 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:03 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:04 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:04 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:05 INFO  Attempting to connect to the build server...
2024.11.10 22:11:05 INFO  Found a Bloop server running
2024.11.10 22:11:04 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:04 INFO  no build target found for C:\Users\epobi\Desktop\Predmeti\Fp\lab1\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.10 22:11:05 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:11:07 INFO  Attempting to connect to the build server...
2024.11.10 22:11:07 INFO  Found a Bloop server running
2024.11.10 22:11:08 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:11:08 INFO  Attempting to connect to the build server...
2024.11.10 22:11:08 INFO  Found a Bloop server running
2024.11.10 22:11:08 INFO  time: Connected to build server in 8.88s
2024.11.10 22:11:08 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:11:08 INFO  time: Imported build in 0.16s
2024.11.10 22:11:08 INFO  running doctor check
2024.11.10 22:11:08 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:11:08 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:11:08 INFO  time: Connected to build server in 1.68s
2024.11.10 22:11:08 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:11:09 INFO  time: Imported build in 0.13s
2024.11.10 22:11:09 INFO  running doctor check
2024.11.10 22:11:09 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:11:21 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.11.10 22:11:39 INFO  time: indexed workspace in 30s
2024.11.10 22:11:39 INFO  time: indexed workspace in 30s
2024.11.10 22:11:51 INFO  compiling lab1 (1 scala source)
2024.11.10 22:11:55 INFO  Disconnecting from Bloop session...
2024.11.10 22:11:55 INFO  Cancelling compilation on Bloop server
2024.11.10 22:11:55 INFO  Shut down connection with build server.
2024.11.10 22:11:55 INFO  time: compiled lab1 in 3.31s
2024.11.10 22:11:55 INFO  Shut down connection with build server.
2024.11.10 22:11:55 INFO  Attempting to connect to the build server...
2024.11.10 22:11:55 INFO  Found a Bloop server running
2024.11.10 22:11:56 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:11:56 INFO  Attempting to connect to the build server...
2024.11.10 22:11:56 INFO  Found a Bloop server running
2024.11.10 22:11:56 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:11:56 INFO  time: Connected to build server in 1.7s
2024.11.10 22:11:56 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:11:56 INFO  time: Imported build in 0.11s
2024.11.10 22:11:56 INFO  running doctor check
2024.11.10 22:11:56 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:11:59 INFO  Disconnecting from Bloop session...
2024.11.10 22:11:59 INFO  Shut down connection with build server.
2024.11.10 22:11:59 INFO  Shut down connection with build server.
2024.11.10 22:11:59 INFO  Attempting to connect to the build server...
2024.11.10 22:12:00 ERROR Bloop 'bsp' command exited with code 1. Something may be wrong with the current configuration.
Running the [1mclean[0m sub-command to clear the working directory and remove caches might help.
If the error persists, please report the issue as a bug and attach a log with increased verbosity by passing [1m-v -v -v[0m.
2024.11.10 22:12:00 ERROR Bloop 'bsp' command exited with code 1. Something may be wrong with the current configuration.
Running the [1mclean[0m sub-command to clear the working directory and remove caches might help.
If the error persists, please report the issue as a bug and attach a log with increased verbosity by passing [1m-v -v -v[0m.
2024.11.10 22:11:59 INFO  No running Bloop server found, starting one.
2024.11.10 22:12:00 INFO  No running Bloop server found, starting one.
2024.11.10 22:12:00 INFO  No running Bloop server found, starting one.
2024.11.10 22:12:04 INFO  Starting compilation server
2024.11.10 22:12:04 INFO  Starting compilation server
2024.11.10 22:12:04 INFO  Starting compilation server
2024.11.10 22:12:04 INFO  time: indexed workspace in 7.25s
2024.11.10 22:12:07 INFO  [0m[31m[E][0m Caught java.net.BindException: Address already in use: bind
2024.11.10 22:12:07 ERROR Bloop 'bsp' command exited with code 1. Something may be wrong with the current configuration.
Running the [1mclean[0m sub-command to clear the working directory and remove caches might help.
If the error persists, please report the issue as a bug and attach a log with increased verbosity by passing [1m-v -v -v[0m.
2024.11.10 22:12:09 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:12:09 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:12:09 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:12:09 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:12:09 INFO  time: Imported build in 0.32s
2024.11.10 22:12:09 INFO  running doctor check
2024.11.10 22:12:09 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:12:15 INFO  compiling lab1 (1 scala source)
2024.11.10 22:12:16 INFO  time: indexed workspace in 6.07s
2024.11.10 22:12:16 INFO  Deduplicating compilation of lab1 from bsp client 'Metals 1.4.0' (since 6.758s)
2024.11.10 22:12:16 INFO  compiling lab1 (1 scala source)
2024.11.10 22:12:17 INFO  time: compiled lab1 in 1.68s
2024.11.10 22:12:29 ERROR Timeout waiting for 'build/initialize' response
2024.11.10 22:12:29 WARN  Retrying connection to the build server Bloop
2024.11.10 22:12:29 INFO  Found a Bloop server running
2024.11.10 22:12:29 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:12:29 INFO  Attempting to connect to the build server...
2024.11.10 22:12:29 INFO  Found a Bloop server running
2024.11.10 22:12:30 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:12:29 INFO  time: Connected to build server in 30s
2024.11.10 22:12:29 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:12:30 INFO  time: Imported build in 0.22s
2024.11.10 22:12:30 INFO  running doctor check
2024.11.10 22:12:30 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:12:35 INFO  time: indexed workspace in 4.31s
2024.11.10 22:12:57 INFO  compiling lab1 (1 scala source)
2024.11.10 22:12:57 INFO  time: compiled lab1 in 0.22s
2024.11.10 22:13:11 INFO  Disconnecting from Bloop session...
2024.11.10 22:13:11 INFO  Shut down connection with build server.
2024.11.10 22:13:11 INFO  Shut down connection with build server.
2024.11.10 22:13:11 INFO  [0m[31m[E][0m Caught java.lang.InterruptedException
2024.11.10 22:13:11 INFO  [0m[31m[E][0m Caught java.lang.InterruptedException
2024.11.10 22:13:11 ERROR Bloop 'bsp' command exited with code 1. Something may be wrong with the current configuration.
Running the [1mclean[0m sub-command to clear the working directory and remove caches might help.
If the error persists, please report the issue as a bug and attach a log with increased verbosity by passing [1m-v -v -v[0m.
2024.11.10 22:13:11 ERROR Bloop 'bsp' command exited with code 1. Something may be wrong with the current configuration.
Running the [1mclean[0m sub-command to clear the working directory and remove caches might help.
If the error persists, please report the issue as a bug and attach a log with increased verbosity by passing [1m-v -v -v[0m.
2024.11.10 22:13:11 INFO  No running Bloop server found, starting one.
2024.11.10 22:13:11 INFO  No running Bloop server found, starting one.
2024.11.10 22:13:12 INFO  Attempting to connect to the build server...
2024.11.10 22:13:12 INFO  No running Bloop server found, starting one.
2024.11.10 22:13:14 INFO  Starting compilation server
2024.11.10 22:13:14 INFO  Starting compilation server
2024.11.10 22:13:14 INFO  Starting compilation server
2024.11.10 22:13:18 INFO  [0m[31m[E][0m Caught java.net.BindException: Address already in use: bind
2024.11.10 22:13:18 ERROR Bloop 'bsp' command exited with code 1. Something may be wrong with the current configuration.
Running the [1mclean[0m sub-command to clear the working directory and remove caches might help.
If the error persists, please report the issue as a bug and attach a log with increased verbosity by passing [1m-v -v -v[0m.
2024.11.10 22:13:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:13:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:13:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:13:19 INFO  Attempting to connect to the build server...
2024.11.10 22:13:19 INFO  Found a Bloop server running
2024.11.10 22:13:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:13:20 INFO  time: Connected to build server in 8.85s
2024.11.10 22:13:20 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:13:21 INFO  time: Imported build in 0.23s
2024.11.10 22:13:21 INFO  running doctor check
2024.11.10 22:13:21 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:13:25 INFO  time: indexed workspace in 4.2s
2024.11.10 22:13:39 ERROR Timeout waiting for 'build/initialize' response
2024.11.10 22:13:46 INFO  compiling lab1 (1 scala source)
2024.11.10 22:13:48 INFO  time: compiled lab1 in 1.93s
2024.11.10 22:13:57 INFO  Disconnecting from Bloop session...
2024.11.10 22:13:57 INFO  Shut down connection with build server.
2024.11.10 22:13:57 INFO  Shut down connection with build server.
2024.11.10 22:13:57 INFO  Attempting to connect to the build server...
2024.11.10 22:13:57 INFO  Found a Bloop server running
2024.11.10 22:13:57 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:13:57 INFO  Attempting to connect to the build server...
2024.11.10 22:13:57 INFO  Found a Bloop server running
2024.11.10 22:13:58 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:13:57 INFO  time: Connected to build server in 1.37s
2024.11.10 22:13:57 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:13:58 INFO  running doctor check
2024.11.10 22:13:58 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:14:02 INFO  time: indexed workspace in 3.33s
2024.11.10 22:14:02 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:02 INFO  time: compiled lab1 in 0.15s
нояб. 10, 2024 10:14:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 173
2024.11.10 22:14:05 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:05 INFO  time: compiled lab1 in 0.16s
2024.11.10 22:14:14 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:14 INFO  time: compiled lab1 in 0.14s
2024.11.10 22:14:16 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:16 INFO  time: compiled lab1 in 0.25s
2024.11.10 22:14:19 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:19 INFO  time: compiled lab1 in 0.15s
2024.11.10 22:14:21 INFO  compiling lab1 (1 scala source)
